J48: [98.44097995545657,64.38053097345133,77.87610619469027,94.56366237482118,57.142857142857146,52.13849287169043,70.5,57.77777777777778,73.828125,100.0,73.6842105263158,83.33333333333333,77.02702702702703,69.03846153846153,82.31009365244537,88.95,82.25806451612904,67.12962962962963,100.0,97.05246913580247,80.51282051282051,70.0,96.19047619047619,75.83176396735719,93.33333333333333,99.53095684803002,92.97978700282547,59.602649006622514,84.55114822546973,90.0,72.45862884160756,81.51515151515152,58.125765618619845,92.07920792079207,]
IBk: [99.10913140311804,52.876106194690266,77.87610619469027,95.13590844062946,63.80952380952381,44.33129667345553,72.0,74.44444444444444,70.18229166666667,100.0,82.45614035087719,79.16666666666667,82.43243243243244,54.26923076923077,76.69094693028096,95.85,76.61290322580645,59.25925925925926,100.0,98.37962962962963,96.41025641025641,66.66666666666667,96.57142857142857,91.46264908976774,93.33333333333333,99.24953095684803,90.78461204086068,62.25165562913907,98.95615866388309,60.0,69.8581560283688,99.29292929292929,65.39403838301348,96.03960396039604,]
ignoreAttributes(k=1): [99.66592427616926,62.83185840707964,83.6283185840708,94.27753934191702,60.0,49.62661235573659,68.4,74.44444444444444,69.140625,100.0,80.70175438596492,83.33333333333333,79.72972972972973,69.11538461538461,77.41935483870968,90.35,83.87096774193549,59.25925925925926,100.0,97.43055555555556,82.05128205128206,65.55555555555556,96.47619047619048,77.96610169491525,93.33333333333333,99.24953095684803,92.63203651380135,62.25165562913907,88.83089770354906,80.0,73.5224586288416,87.17171717171718,61.188240097999184,95.04950495049505,]
ignoreAttributes(k=3): [99.66592427616926,62.83185840707964,83.6283185840708,93.13304721030043,60.0,49.62661235573659,71.8,71.11111111111111,71.74479166666667,100.0,75.43859649122807,83.33333333333333,79.72972972972973,69.0,77.41935483870968,90.35,80.64516129032258,59.25925925925926,100.0,97.43055555555556,80.51282051282051,65.55555555555556,96.47619047619048,77.96610169491525,93.33333333333333,99.24953095684803,92.4798956748533,62.25165562913907,88.3089770354906,70.0,73.5224586288416,87.17171717171718,61.188240097999184,95.04950495049505,]
ignoreAttributes(k=5): [99.66592427616926,62.83185840707964,83.6283185840708,94.56366237482118,60.0,50.033944331296674,69.7,70.37037037037037,73.95833333333333,100.0,78.94736842105263,83.33333333333333,78.37837837837837,69.03846153846153,80.22892819979188,90.35,80.64516129032258,59.25925925925926,100.0,97.43055555555556,81.02564102564102,70.0,96.47619047619048,77.96610169491525,93.33333333333333,99.53095684803002,92.71897413605738,61.58940397350993,87.68267223382045,90.0,71.8676122931442,87.17171717171718,61.188240097999184,95.04950495049505,]
ignoreAttributes(k=7): [98.7750556792873,62.83185840707964,83.6283185840708,94.27753934191702,63.80952380952381,50.30549898167006,70.9,71.48148148148148,73.828125,100.0,75.43859649122807,83.33333333333333,78.37837837837837,69.03846153846153,81.58168574401665,90.35,81.45161290322581,59.25925925925926,100.0,97.42283950617283,81.02564102564102,70.0,96.47619047619048,77.96610169491525,93.33333333333333,99.53095684803002,93.0449902195175,59.602649006622514,87.05636743215031,90.0,71.8676122931442,87.17171717171718,61.188240097999184,95.04950495049505,]
ignoreAttributes(k=9): [98.7750556792873,62.83185840707964,83.6283185840708,94.84978540772532,63.80952380952381,50.30549898167006,69.7,70.37037037037037,74.21875,100.0,80.70175438596492,83.33333333333333,76.35135135135135,69.03846153846153,81.47762747138397,90.35,81.45161290322581,59.25925925925926,100.0,97.42283950617283,80.51282051282051,70.0,96.0952380952381,77.96610169491525,93.33333333333333,99.53095684803002,92.97978700282547,59.602649006622514,86.74321503131524,90.0,72.34042553191489,87.17171717171718,58.10534912209065,92.07920792079207,]
ignoreAttributes(k=11): [98.7750556792873,62.83185840707964,83.6283185840708,94.84978540772532,63.80952380952381,50.712830957230146,70.5,70.0,73.4375,100.0,80.70175438596492,83.33333333333333,76.35135135135135,69.03846153846153,82.10197710718002,89.55,80.64516129032258,59.25925925925926,100.0,97.4074074074074,80.51282051282051,70.0,96.0952380952381,76.14563716258631,93.33333333333333,99.53095684803002,93.00152140838948,59.602649006622514,86.0125260960334,90.0,72.34042553191489,87.17171717171718,58.10534912209065,92.07920792079207,]
ignoreAttributes(k=13): [98.44097995545657,62.83185840707964,83.6283185840708,94.56366237482118,56.19047619047619,50.509164969450104,69.7,67.5925925925926,72.52604166666667,100.0,80.70175438596492,83.33333333333333,77.02702702702703,69.03846153846153,82.51821019771072,89.55,80.64516129032258,59.25925925925926,100.0,97.4074074074074,80.51282051282051,70.0,96.0952380952381,76.14563716258631,93.33333333333333,99.53095684803002,93.00152140838948,59.602649006622514,85.28183716075156,90.0,71.74940898345153,84.34343434343434,58.10534912209065,92.07920792079207,]
ignoreAttributes(k=15): [98.44097995545657,62.83185840707964,83.6283185840708,94.56366237482118,56.19047619047619,50.509164969450104,70.4,70.0,72.52604166666667,100.0,78.94736842105263,83.33333333333333,77.02702702702703,69.03846153846153,82.51821019771072,89.55,81.45161290322581,59.49074074074074,100.0,97.4074074074074,80.51282051282051,70.0,96.23809523809524,76.14563716258631,93.33333333333333,99.53095684803002,93.00152140838948,59.602649006622514,84.8643006263048,90.0,71.74940898345153,84.34343434343434,58.391180073499385,92.07920792079207,]
ignoreAttributes(k=17): [98.44097995545657,63.05309734513274,83.6283185840708,94.56366237482118,56.19047619047619,50.98438560760353,69.9,67.4074074074074,72.265625,100.0,77.19298245614036,83.33333333333333,77.02702702702703,69.03846153846153,82.51821019771072,89.55,81.45161290322581,60.18518518518518,100.0,97.38425925925925,80.51282051282051,70.0,96.23809523809524,76.14563716258631,93.33333333333333,99.53095684803002,93.00152140838948,58.94039735099338,84.75991649269311,90.0,71.8676122931442,84.34343434343434,58.391180073499385,92.07920792079207,]
